API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
MoviesDatabase,https://rapidapi.com/SAdrian/api/moviesdatabase/,moviesdatabase.p.rapidapi.com,GET:/titles/random,,Titles,[{}],"[{'参数名': ['startYear', 'genre', 'titleType', 'sort', 'limit', 'info', 'endYear', 'year', 'list'], '参数类型': ['NUMBER', 'STRING', 'STRING', 'STRING', 'NUMBER', 'STRING', 'NUMBER', 'NUMBER', 'STRING'], '参数注意事项': ['Year range filter -from- ex: ?startYear=2020', 'Year filter ex: ?genre=Drama', 'Filter by type of title', 'Add sorting (incr, decr) -> year.incr /year.decr', 'Number of titles per page (default: 10) -> 10 max', 'Info type structure (default: mini-info) -> base_info / mini_info / image / …', 'Year range filter -to- ex: ?endYear=2020', 'Year filter ex: ?year=2020', 'Selected list -> most_pop_movies / most_pop_series / top_rated_series_250 / …']}]"
MoviesDatabase,https://rapidapi.com/SAdrian/api/moviesdatabase/,moviesdatabase.p.rapidapi.com,GET:/titles/{id},,Titles,[{}],"[{'参数名': ['info'], '参数类型': ['STRING'], '参数注意事项': ['Info type structure (default: base-info) -> base_info / mini_info / image / …']}]"
MoviesDatabase,https://rapidapi.com/SAdrian/api/moviesdatabase/,moviesdatabase.p.rapidapi.com,GET:/titles,,Titles,[{}],"[{'参数名': ['genre', 'startYear', 'titleType', 'list', 'year', 'sort', 'page', 'info', 'endYear', 'limit'], '参数类型': ['STRING', 'NUMBER', 'STRING', 'STRING', 'NUMBER', 'STRING', 'STRING', 'STRING', 'NUMBER', 'NUMBER'], '参数注意事项': ['Year filter ex: ?genre=Drama', 'Year range filter -from- ex: ?startYear=2020', 'Filter by type of title', 'Selected list -> most_pop_movies / most_pop_series / top_rated_series_250 / …', 'Year filter ex: ?year=2020', 'Add sorting (incr, decr) -> year.incr /year.decr', 'Page number', 'Info type structure (default: mini-info) -> base_info / mini_info / image / …', 'Year range filter -to- ex: ?endYear=2020', 'Number of titles per page (default: 10) -> 10 max']}]"
MoviesDatabase,https://rapidapi.com/SAdrian/api/moviesdatabase/,moviesdatabase.p.rapidapi.com,GET:/titles/seasons/{seriesId},,Titles,"[{'参数名': ['seriesId'], '参数类型': ['STRING'], '参数注意事项': ['Series Imdb Id']}]",[{}]
MoviesDatabase,https://rapidapi.com/SAdrian/api/moviesdatabase/,moviesdatabase.p.rapidapi.com,GET:/titles/search/akas/{aka},,Search,[{}],"[{'参数名': ['startYear', 'info', 'page', 'year', 'sort', 'endYear', 'limit', 'titleType'], '参数类型': ['NUMBER', 'STRING', 'STRING', 'NUMBER', 'STRING', 'NUMBER', 'NUMBER', 'STRING'], '参数注意事项': ['Year range filter -from- ex: ?startYear=2020', 'Info type structure (default: mini-info) -> base_info / mini_info / image /…', 'Page number', 'Year filter ex: ?year=2020', 'Add sorting (incr, decr) -> year.incr /year.decr', 'Year range filter -to- ex: ?endYear=2020', 'Number of titles per page (default: 10) -> 10 max', 'Filter by type of title']}]"
MoviesDatabase,https://rapidapi.com/SAdrian/api/moviesdatabase/,moviesdatabase.p.rapidapi.com,GET:/titles/search/keyword/{keyword},,Search,[{}],"[{'参数名': ['info', 'year', 'page', 'startYear', 'sort', 'titleType', 'limit', 'endYear'], '参数类型': ['STRING', 'NUMBER', 'STRING', 'NUMBER', 'STRING', 'STRING', 'NUMBER', 'NUMBER'], '参数注意事项': ['Info type structure (default: mini-info) -> base_info / mini_info / image / …', 'Year filter ex: ?year=2020', 'Page number', 'Year range filter -from- ex: ?startYear=2020', 'Add sorting (incr, decr) -> year.incr /year.decr', 'Filter by type of title', 'Number of titles per page (default: 10) -> 10 max', 'Year range filter -to- ex: ?endYear=2020']}]"
MoviesDatabase,https://rapidapi.com/SAdrian/api/moviesdatabase/,moviesdatabase.p.rapidapi.com,GET:/titles/search/title/{title},Search by Title,Search,[{}],"[{'参数名': ['exact', 'info', 'year', 'page', 'sort', 'endYear', 'startYear', 'titleType', 'limit', 'list'], '参数类型': ['BOOLEAN', 'STRING', 'NUMBER', 'STRING', 'STRING', 'NUMBER', 'NUMBER', 'STRING', 'NUMBER', 'STRING'], '参数注意事项': ['Search by exact title', 'Info type structure (default: mini-info) -> base_info / mini_info / image /…', 'Year filter ex: ?year=2020', 'Page number', 'Add sorting (incr, decr) -> year.incr /year.decr', 'Year range filter -to- ex: ?endYear=2020', 'Year range filter -from- ex: ?startYear=2020', 'Filter by type of title', 'Number of titles per page (default: 10) -> 10 max', 'Selected list -> most_pop_movies / most_pop_series / top_rated_series_250 / …']}]"
MoviesDatabase,https://rapidapi.com/SAdrian/api/moviesdatabase/,moviesdatabase.p.rapidapi.com,GET:/actors/random,,Actors,[{}],"[{'参数名': ['limit'], '参数类型': ['NUMBER'], '参数注意事项': ['Number of titles per page (default: 10) -> 10 max']}]"
MoviesDatabase,https://rapidapi.com/SAdrian/api/moviesdatabase/,moviesdatabase.p.rapidapi.com,GET:/actors/{id},,Actors,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['Actor imdb id']}]",[{}]
MoviesDatabase,https://rapidapi.com/SAdrian/api/moviesdatabase/,moviesdatabase.p.rapidapi.com,GET:/actors,,Actors,[{}],"[{'参数名': ['page', 'limit'], '参数类型': ['STRING', 'NUMBER'], '参数注意事项': ['Page number', 'Number of titles per page (default: 10) -> 10 max']}]"
MoviesDatabase,https://rapidapi.com/SAdrian/api/moviesdatabase/,moviesdatabase.p.rapidapi.com,GET:/titles/utils/genres,,Utils,[{}],[{}]
MoviesDatabase,https://rapidapi.com/SAdrian/api/moviesdatabase/,moviesdatabase.p.rapidapi.com,GET:/titles/utils/lists,,Utils,[{}],[{}]
MoviesDatabase,https://rapidapi.com/SAdrian/api/moviesdatabase/,moviesdatabase.p.rapidapi.com,GET:/titles/utils/titleTypes,,Utils,[{}],[{}]
IMDB Search,https://rapidapi.com/flashbomberapp/api/imdb-search2/,imdb-search2.p.rapidapi.com,GET:Search,Get all details by just movie name ;),,"[{'参数名': ['movieName'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Disney Animation Movies API,https://rapidapi.com/zainab7681051/api/disney-animation-movies-api/,disney-animation-movies-api.p.rapidapi.com,GET:Movie by ID,Get a specific Disney animation movie using its ID,,[{}],"[{'参数名': ['details'], '参数类型': ['BOOLEAN'], '参数注意事项': ['']}]"
Disney Animation Movies API,https://rapidapi.com/zainab7681051/api/disney-animation-movies-api/,disney-animation-movies-api.p.rapidapi.com,GET:All Movies with less Detail,"get list of all disney animation movies with their title, year, poster image url and imdb rating.",,[{}],"[{'参数名': ['details'], '参数类型': ['BOOLEAN'], '参数注意事项': ['']}]"
Disney Animation Movies API,https://rapidapi.com/zainab7681051/api/disney-animation-movies-api/,disney-animation-movies-api.p.rapidapi.com,GET:All Movies with Detail,Get a list of all Disney animation movies with all the other details.,,[{}],"[{'参数名': ['details'], '参数类型': ['BOOLEAN'], '参数注意事项': ['']}]"
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetCastByMovieIds,,movie,"[{'参数名': ['movie_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetMoviesByContentRating,,movie,"[{'参数名': ['content_rating'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetMovieIdByTitle,,movie,"[{'参数名': ['name'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetUpcomingMovies,,movie,[{}],[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetMoviesByGenre,,movie,"[{'参数名': ['gen'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetMoreLikeThisByMovieIds,,movie,"[{'参数名': ['movie_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetMoviesByKeywords,,movie,"[{'参数名': ['keyword'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetMoviesByYearAndGenre,,movie,"[{'参数名': ['year', 'gen'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetMoviesOrderByRatings,,movie,[{}],[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetMoviesByYear,,movie,"[{'参数名': ['year'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetMovieByImdbId,,movie,"[{'参数名': ['movie_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetMoviesOrderByPopularitys,,movie,[{}],[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetMoviesByActorId,,movie,"[{'参数名': ['actor_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetTehnicalSpecByMovieIds,,movie,"[{'参数名': ['movie_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetProductionLocationsByMovieIds,,movie,"[{'参数名': ['movie_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetAwardsByMovieIds,,movie,"[{'参数名': ['movie_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetKeywordsByMovieIds,,movie,"[{'参数名': ['movie_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetGenres,,genres,[{}],[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetMoviesKnownForByIds,,actor,"[{'参数名': ['actor_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetActorDetailsById,,actor,"[{'参数名': ['actor_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetActorBioByIds,,actor,"[{'参数名': ['actor_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetBirthdayTodays,,actor,[{}],[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetActorIdByName,,actor,"[{'参数名': ['name'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetSeriesKnownForByIds,,actor,"[{'参数名': ['actor_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetAwardsByIds,,actor,"[{'参数名': ['actor_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetAllRolesByIds,,actor,"[{'参数名': ['actor_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetSeriesIdByTitle,,series,"[{'参数名': ['name'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetKeywordsBySeriesIds,,series,"[{'参数名': ['series_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetSeriesOrderByPopularitys,,series,[{}],[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetSeriesByContentRating,,series,"[{'参数名': ['content_rating'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetTehnicalSpecBySeriesIds,,series,"[{'参数名': ['series_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetSeriesByKeywords,,series,"[{'参数名': ['keyword'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetProductionLocationsBySeriesIds,,series,"[{'参数名': ['series_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetSeriesOrderByRatings,,series,[{}],[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetSeriesByGenre,,series,"[{'参数名': ['gen'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetAwardsBySeriesIds,,series,"[{'参数名': ['series_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetSeriesByImdbId,,series,"[{'参数名': ['series_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetMoreLikeThisBySeriesIds,,series,"[{'参数名': ['series_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetSeriesByStartYear,,series,"[{'参数名': ['year'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetSeriesByYearAndGenre,,series,"[{'参数名': ['year', 'gen'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetSeriesEpisodesNumberByIds,,series,"[{'参数名': ['series_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetCastBySeriesIds,,series,"[{'参数名': ['series_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetUpcomingSeries,,series,[{}],[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetSeriesByActorId,,series,"[{'参数名': ['actor_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetSeriesUpComingEpisodesByIds,,series,"[{'参数名': ['series_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetSeriesSeasonsNumberByIds,,series,"[{'参数名': ['series_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetSeriesEpisodesNumberPerSeason,,series,"[{'参数名': ['series_id', 'season_n'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetSeriesEpisodesPerSeasons,,series,"[{'参数名': ['season_n', 'series_id'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetEpisodeBySeasonNumAndEpNum,,series,"[{'参数名': ['season_n', 'series_id', 'episode_n'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetEpisodeById,,episode,"[{'参数名': ['episode_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetCastByMovieIds,,movie,"[{'参数名': ['movie_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetMoviesByContentRating,,movie,"[{'参数名': ['content_rating'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetMovieIdByTitle,,movie,"[{'参数名': ['name'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetUpcomingMovies,,movie,[{}],[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetMoviesByGenre,,movie,"[{'参数名': ['gen'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetMoreLikeThisByMovieIds,,movie,"[{'参数名': ['movie_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetMoviesByKeywords,,movie,"[{'参数名': ['keyword'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetMoviesByYearAndGenre,,movie,"[{'参数名': ['year', 'gen'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetMoviesOrderByRatings,,movie,[{}],[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetMoviesByYear,,movie,"[{'参数名': ['year'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetMovieByImdbId,,movie,"[{'参数名': ['movie_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetMoviesOrderByPopularitys,,movie,[{}],[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetMoviesByActorId,,movie,"[{'参数名': ['actor_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetTehnicalSpecByMovieIds,,movie,"[{'参数名': ['movie_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetProductionLocationsByMovieIds,,movie,"[{'参数名': ['movie_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetAwardsByMovieIds,,movie,"[{'参数名': ['movie_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetKeywordsByMovieIds,,movie,"[{'参数名': ['movie_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetGenres,,genres,[{}],[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetMoviesKnownForByIds,,actor,"[{'参数名': ['actor_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetActorDetailsById,,actor,"[{'参数名': ['actor_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetActorBioByIds,,actor,"[{'参数名': ['actor_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetBirthdayTodays,,actor,[{}],[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetActorIdByName,,actor,"[{'参数名': ['name'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetSeriesKnownForByIds,,actor,"[{'参数名': ['actor_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetAwardsByIds,,actor,"[{'参数名': ['actor_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetAllRolesByIds,,actor,"[{'参数名': ['actor_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetSeriesIdByTitle,,series,"[{'参数名': ['name'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetKeywordsBySeriesIds,,series,"[{'参数名': ['series_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetSeriesOrderByPopularitys,,series,[{}],[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetSeriesByContentRating,,series,"[{'参数名': ['content_rating'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetTehnicalSpecBySeriesIds,,series,"[{'参数名': ['series_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetSeriesByKeywords,,series,"[{'参数名': ['keyword'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetProductionLocationsBySeriesIds,,series,"[{'参数名': ['series_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:listgetSeriesOrderByRatings,,series,[{}],[{}]
MoviesMiniDatabase,https://rapidapi.com/SAdrian/api/moviesminidatabase/,moviesminidatabase.p.rapidapi.com,GET:retrievegetSeriesByGenre,,series,"[{'参数名': ['gen'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
